label,article
1,"Sa pamamagitan ng isang mahabang post sa kanyang Facebook account ay ibinulalas ng batikang movie director na si Erik Matti ang kanyang sentimyento ukol sa kalagayan ng lokal na industriya ng pelikula. Nagpahayag si direk Matti ng pagkaalarma dahil sa sunud-sunod na pagsemplang ng mga Tagalog movies sa takilya. Aniya, mayroon dapat na gumawa ng mga hakbang hinggil sa nakababalisang sitwasyon ng local film industry. Dapat daw na manghimasok na ang pamahalaan. Ibinunyag niya na ang nakaraang tatlong taon ang pinaka-abalang panahon ng local film industry. Napakarami raw ng nagawang pelikula ngunit halos wala naman daw nakapanood ng mga iyon, kabilang na ang isa niyang pelikula na ginawa sa ilalim ng sarili niyang movie outfit na Reality Entertainment. Maging ang mga malalaking local  movie studios ay hindi na kumikita. Ano raw ba ang nangyayari sa mga manonood? Nito lamang daw nakaraang tatlong linggo, ay ilang pelikulang Tagalog ang ipinalabas, kabilang na ang kanyang pelikula, ngunit sa kabila magandang istorya at mga publisidad sa media ay hindi kumita ang mga iyon. Maging ang pinakahuling Metro Manila Film Festival na ipanangangalandakan ng iba na isang malaking tagumpay ay hindi gaanong kumita kumpara sa mga nagdaang taon. Sa halip daw na harapin ang problema ng industriya sa lumiliit na bilang ng mga manonood  ay pilit na itinatanggi pa. Tanong ni Matti, alin kaya ang dahilan ng paghina ng local film industry ... Ang mga online platforms ba, Hollywood, pangit na istorya, kakulangan ng suporta mula sa mga sinehan, trapik, libreng download ng pelikula, o kahirapan? Hindi niya raw alam. Subalit ang tangi raw niyang nalalaman ay hindi dapat sila magpatuloy na gumasta ng milyones sa paggawa  ng mga pelikula na wala namang manonood. ""This is alarming. Someone somewhere somehow should do something about this,"" ani Matti sa bahagi ng kanyang post."
1,"Inaasam-asam ng aktres na si Ina Raymundo na balang-araw ay maging isang beauty queen ang panganay na anak na si Erika. Ayon sa ulat ng PEP, pilit na pinasasali raw ni Ina si Erika sa mga beauty pageants pero ayaw ng 17-anyos na dalaga. ""Sabi ko nga, 'Erika ipagpatuloy mo 'yung Miss Universe.' Sabi niya, 'You are so obsessed.' Sobra raw ang obsession ko sa beauty pageants. Sabi ko, 'Why not?' One of my daughters to be ano (beauty queen), why not? She's 5 feet 4 inches to 5 feet 5 inches tall. Pero ayaw raw niya 'yun,"" paglalahad ng aktres. Base sa kanyang larawan na ipinost sa Instagram noong Disyembre 2018, ang pagiging isang beauty queen o ang maging Miss Universe ay isa sa mga pangarap noon ni Ina, pero kulang daw siya sa height. ""Isa sa mga pangarap ko 25 years ago. Ganito pala ang feeling,"" caption ng larawan ni Ina na nakasuot ng korona at sash ng Miss Universe. Ibinahagi rin ni Ina sa Instagram ang larawan niya noong sumali siya sa isang beauty pageant nang 16-anyos pa lamang siya. Kuwento ni Ina, mas gusto pa raw ni Erika ang unang pangarap niya para sa anak - ang maging next ""Sabado Nights Girl"" - kumpara sa pagiging beauty queen. Si Ina ay naging popular nang lumabas siya sa isang beer advertisement na may pamagat na ""Sabado Nights"" noong 1990's. Mula noon ay tumatak na sa kanya ang bansag na ""Sabado Nights Girl."" Dagdag pa ng aktres, mahilig raw kumanta si Erika at maganda ang boses. ""But she likes to sing. She has a nice voice,"" sabi pa ng celebrity mom. Malay natin...baka magbago pa ang ihip ng hangin at maging beauty rin sa future si Erika."
1,"Ilang linggo bago ang pagbaba sa puwesto ni Gloria Macapagal Arroyo bilang House Speaker ay ginawan siya ng tribute video kung saan pinuri ng kaniyang mga kaalyado at mga kaibigan ang mga nagawa niya sa maikling panahon ng kaniyang pamumuno sa Kongreso. Ang tribute video ay naka-post sa Facebook account ni Arroyo kung saan nagbigay ng maiikling pahayag sina Rep. Florida Robes (Lone District, San Jose del Monte), Rep. Sharon Garin (AAMBIS-OWA Party-list), at Rep. Fredenil Castro (2nd District, Capiz) ukol sa pamumuno ni Arroyo bilang House Speaker. Kinilala nila ang pagsuporta ni Arroyo sa Administrasyong Duterte kaya umano naging epektibo rin ang kaniyang pamumuno sa Kamara. Kinilala rin ang impact ng performance ng dating pangulo sa iba pang mga mambabatas. Ayon kay Robes, ang kasipagan na ipinamalas ni Arroyo sa Kongreso ay nagsilbing inspirasyon sa mga mambabatas para lalo pang pagbutihan ang pagtatrabaho at paglilingkod sa bayan. Dagdag pa niya, kahit binabatikos ng ilan ay marami pa rin ang nakauunawa sa dating pangulo. Kapag may mga pending na trabaho, tinitiyak umano raw ni Arroyo na mababalikan ito at mapag-aaralan kung makabubuti sa mga maralitang Pilipino. Ayon naman kay Garin, alam na umano ni Arroyo ang gagawin nito sa tuwing darating sa Kongreso kaya talagang mag-eeffort ang mga mambabatas na mag-aral ding mabuti bago pumunta sa mga hearing. Sinabi naman ni Castro, na ayaw niyang isipin na pamamaalam iyon para sa itinuturing niyang ""a leader and a mother."" Bukod sa pagiging unang babaeng speaker ng Kongreso, si Arroyo ay naging pangulo, pangalawang pangulo, at senador na rin. Ilan sa mga naipasa niyang batas sa Kongreso ay ""Organic Law for the Bangsamoro Autonomous Region,"" ""Act Liberalizing the Importation, Exportation and Trading of Rice,"" at ""Universal Health Care Act."" Bababa ng puwesto si Arroyo sa Hunyo 30 na magsisilbi na rin na pagreretiro niya sa politika. Samantala, ang bagong House Speaker naman ay pagbobotohan sa Hulyo 22."
1,"Nangunguna pa rin sa pinakamayayamang senador sina Cynthia Villar at Manny ""Pacman"" Pacquaio, batay sa Statement of Assets, Liabilities, and Net Worth o SALN ng mga senador noong 2018 na inilabas sa media nitong Lunes, Mayo 27, 2019. Si re-elected senator Cynthia Villar, asawa ng bilyonaryo at dating senador na si Manny Villar, ay may kabuuang net worth na 3.7 bilyong piso. Pumangalawa naman ang ""Pambansang Kamao"" na si Senador Manny ""Pacman"" Pacquiao na may 3 bilyong piso. Sumusunod sa kanila sina Senate President Pro Tempore Ralph Recto (Php 555,324,479.82), Senate Majority Leader Migz Zubiri (Php 182,851,570.34), Sonny Angara (Php 135,840,710), JV Ejercito (Php 132,820,345.73), Senate Minority Leader Franklin Drilon (Php 97,726,758), at Win Gatchalian (Php 96,210,607.14). Sumunod kay Gatchalian si re-elected Senator Grace Poe (Php 93,039,921.54), Dick Gordon (Php 71,285,178.56),  Senate President Tito Sotto (Php 70,120,700.30), re-elected Senator Nancy Binay (Php 60,132,461), Loren Legarda (Php 56,290,602.11), Bam Aquino (Php 45,205,138.25), at Ping Lacson (Php 42,442,341). Sumunod kay Lacson sina re-elected Senator Koko Pimentel (Php 28,662,212), Joel Villanueva (Php 26,921,555),  Gringo Honasan (Php 25,882,099), Kiko Pangilinan (Php 16,695,048.17), Risa Hontiveros (Php 15,627,176.04), Chiz Escudero (Php 10,575,228), Leila de Lima (Php 7,706,392.45), at Antonio Trillanes IV (Php 7,533,012.10). Lumobo naman ng 53. 9 milyong piso ang net worth ni JV Ejercito mula sa 78. 9 milyong piso noong 2017. Ipinaliwanag ni Ejercito, na sinawimpalad na matalo sa nakaraang halalan, na lumaki ang kanyang net worth dahil sa mga donasyon at pamana sa kanya at sa kanyang asawa tatlong taon na ang nakalilipas. Aniya, huwag naman na sanang ""pag-initan"" pa ang dagdag na 50 milyon sa kanyang net worth dahil mas malaki pa umano ang kanyang utang sa bangko. ""Pag-initan pa ba ang 50-million pesos inheritance? Ang laki naman! Mas malaki utang ko sa bangko!"" Bukod kay Ejercito, lumaki rin ang net worth nina Koko Pimentel, Chiz Escudero, at iba pang 16 na senador. Sa kabilang banda, nabawasan naman ang net worths nina Risa Hontiveros, Leila De Lima, at Nancy Binay na muling naihalal bilang senador."
1,"Inspirasyon para sa mga katutubong pangkat sa Pilipinas ang pagkakapanalo ng isang tribal leader ng mga katutubong Palaw'an sa Rizal, Palawan. Ayon sa report ng Inquirer, ang 77-taong gulang na si Otol Odi ang iprinoklama bilang bagong mayor sa Rizal, Palawan matapos makakuha ng 8,575 boto, habang ang kaniyang pinakamalapit na katunggali na si Cesar Magsaysay ay nakakuha ng 4,814 boto. Si Tatay Odi ay isinilang at lumaki sa bayan ng Rizal. Bagama't hindi nakapag-aral sa high school, edukasyon ang pangunahin niyang isinusulong. Naniniwala siya na ang edukasyon ang makatutulong sa kaniyang mga kapuwa katutubo upang umunlad ang kanilang kabuhayan. ""Ito lang ang aming paraan upang umunlad ang aming buhay, ang edukasyon,"" isa sa mga pahayag ng bagong mayor. Hindi tulad umano sa kaniyang mga katunggali na gumastos sa kampanya, si Tatay Odi ay umasa lamang sa suporta ng iba pang tribal leaders sa kanilang bayan. Sinuportahan din siya ng mga katutubong Palaw'an at Tau't Bato sa kaniyang kampanya. Ayon sa Palawan News, si Tatay Odi ay mayroon na ring 20-taong karanasan sa pagiging kapitan ng Barangay Punta Baja. Hindi pa umano ito natatalo sa tuwing tatakbo bilang kapitan o kagawad ng kanilang barangay dahil napangalagaan nito ang kaniyang malinis na pangalan. ""Kung walang lalaban, paano na ang aming bayan? Hindi ko kayang tingnan na dayuhan ang mamumuno sa amin at ang mga katutubo ay walang nagagawa habang ang kanilang lupa ay nakukuha na ng ibang tao at malalaking negosyante,"" paninindigan ni Tatay Odi. Si Tatay Odi ay simbolo na may pag-asa ang politika sa Pilipinas. Papalitan niya sa puwesto ang incumbent municipal mayor na si Norman Ong. Ang Bayan ng Rizal sa Palawan ay may 11 barangay. Ayon sa Census 2015, ang populasyon nito ay umaabot sa 50,096 katao. Kilala ang bayan sa mga katutubong Tau't Bato na naninirahan sa mga kuweba."
1,"Nag-viral ang ilan sa mga video clips ng isa sa mga iginagalang na news anchors sa bansa na si Mike Enriquez nang magpahayag ito ng mga pansariling opinyon hinggil sa naganap na eleksiyon noong Mayo 13. Tila nasilbing boses ng taumbayan ang mga naging pahayag ni Enriquez habang nagbabalita sa special election coverage ng GMA 7. ""Lahat ng mga nanalo, nawa ay ma-interview natin. Gusto ko silang singilin. Ano'ng maaasahan namin sa inyo ngayon?"" pahayag ni Enriquez na patungkol sa mga nanalong kandidato, partikular sa mga nangungunang senatorial bets. Tumugon naman dito ang dalawang co-anchors na sina Mel Tiangco at Jessica Soho. Nagtanong kung bakit ang aga yatang maningil ni Enriquez. Anila, bigyan muna ng panahon ang mga kandidato para ma-enjoy ang kanilang pagkapanalo. ""Ah, ganon? Tama kayo. (Pero) 'Yung mga nagugut0m, mga walang tirahan, at walang panggamot kapag may sakit, subukan mong sabihin na 'kaunting panahon pa, ha?' Tiis-tiis lang,"" sagot ni Enriquez. Dapat din daw na habang umuusad ang kanilang termino ay nakikita ng taumbayan kung ano ang mga nagawa ng mga nanalo sa eleksiyon versus sa kung ano ang mga naipangako nila habang nangangampanya. ""Lahat 'yan ay mga nangako. Kung kalahati lang sa pangako ng mga kandidato ay magkatotoo--kalahati lang, hindi siyento por siyento--aba, napakagandang lugar nitong Pilipinas,"" dagdag pa ni Enriquez. Umani ng mga positibong komento ang mga naging pahayag ni Enriquez. Halimbawa na sa Twitter kung saan sinabi ni Gabriela DC ang: ""And I'm lovin' it! Journalist/Anchors should be like that so that the viewers will get educated."" Nagpasalamat naman si Aida A at sinabing: ""Thank you for your audacity in giving voice to the silent and the defenseless who have no pulpit to express themselves and be heard."" ""Isa ka sa mga tunay na journalist! Para sa bayan!"" komento naman ni Zarey Z."
1,"Malaking palaisipan kung ano na ang nangyari sa P1.5 billion allocated budget para baguhin at gawing world-class ang Manila Zoo. Ayon sa report ng Manila Times, noong 2014 ay may nilagdaan umanong joint venture agreement ang Manila City Hall--na kinatawan ni Mayor Joseph Estrada--at ng Metropolitan Zoo and Botanical Park, Inc. Ang joint venture agreement ay nagsasaad ng mga plano kung paano gagawing modernisado ang 60-year-old Manila Zoo gamit ang P1.5 billion budget. Batay umano sa mga nakalap na dokumento ng Manila Times, noon pang 2016 inaasahang matatapos ang planong pagmomordenisado ng Manila Zoo. Gayunman, hindi ito natuloy dahil sa mga di-umanong 'questionable provisions.' Ang Metropolitan Zoo and Botanical Park Inc. ang inatasan upang baguhin ang disenyo at muling pasiglahin ang Manila Zoo. Ito rin ang inatasan upang pangasiwaan ang pangarap na world-class zoo. Ayon pa sa report, sinubukan umano ng Manila Times na kunan ng pahayag ang Metropolitan Zoo and Botanical Park, Inc. ngunit walang available representative na maaaring magbigay ng paliwanag. Sinubukan din umano nilang hingan ng panig ang mga opisyal ng Manila City Hall ngunit hindi sila nagpaunlak ng sagot. Anila, ang isyu ay ia-address ni Mayor Estrada matapos ang May 13 election. Samantala, ayon naman sa report ng Inquirer noong 2015, bagama't bago pa lamang at walang kahit anong experience sa pagtatayo o pag-ooperate ng zoo ay pinili ni Estrada ang Metropolitan Zoo and Botanical Park, Inc. upang gawing modernisado ang Manila Zoo. Ang planong ito sana ang first major rehabilitation na isasagawa sa Manila Zoo mula nang una itong buksan sa publiko noong 1959. Noon pang 2013 nagsimula ang mga diskusyon hinggil sa rehabilitasyon ng Manila Zoo na may sukat na 5.5 ektarya. Samantala, noong Enero 21, 2019 ay temporaryong ipinasara ng Manila City Hall ang Manila Zoo dahil ito ang inirekomenda ng Office of the City Administrator at ng Department of Engineering and Public Works (DEPW). Ang pagsasara nito ay may kaugnayan sa Manila Bay rehabilitation matapos maturingan ng Department of Environment and Natural Resources (DENR) na major pollutant ang Manila Zoo dahil na rin sa kakulangan nito ng Sewage Treatment Plant."
1,"Isang natatanging pagkilala ang iginawad kay Senate President Vicente Sotto III. Ayon sa ulat ng PhilStar, si Sotto ay nakatanggap ng Doctorate Degree in Public Administration (honoris causa) sa Polytechnic University of the Philippines (PUP). Nagtapos din ang kanyang media officer na si Michael Caber ng Masters Degree in Communication sa parehong unibersidad. Alinsunod sa Commission on Higher Education (CHED) Memorandum Order No. 19, Series of 2014, ang honorary degree (honoris causa sa Latin) ay iginagawad sa isang indibidwal kahit hindi alumnus ng institusyon na nag-alok ng pagkilala. Ang honoris causa ay igingawad sa isang indibidwal na may natatanging kontribusyon sa kanyang larangan. ""The honorary doctorate degree shall be awarded in recognition of an individual's meritorious contributions to the advancement of a field in a particular discipline, through exemplary accomplishments in instruction, research, and practice, and his personal humanitarian accomplishments and contribution to the institution and society, rather than as a result of academic matriculation and study,""  ayon sa memorandum. Nitong Marso ay ginawaran din si Senador Panfilo ""Ping"" Lacson ng parehong pagkilala sa Pamantasan ng Lungsod ng Maynila  (PLM). Taong 2018 naman nang gawaran si Senador Loren Legarda ng honorary degree of Doctor of Laws, Honoris Causa ng University of the Philippines (UP). Ang Doctor of Laws honorary degree ay iginagawad sa public servants at abogado na may natatanging ambag sa international understanding, pamumuno, at rule of law. Matatandaang naging kontrobersyal ang paggawad ng honorary degree o honoris causa sa aktor na si Daniel Matsunaga dahil hindi rehistrado ang unibersidad na naggawad nito. Isang taon naman makaraang maluklok ni Pangulong Rodrigo Duterte sa puwesto ay inalok siya ng UP ng prestihiyosong pagkilala ngunit tinanggihan ito ni Duterte. Bago nito, tinanggihan na rin nina dating Gloria Macapagal-Arroyo at Joseph Estrada ang paggawad sa kanila ng honoris causa."
1,"Limang araw na hindi nagparamdam sa taumbayan si Pangulong Rodrigo Duterte noong nakaraang linggo na lalong binatikos dahil sa larawang ipinadala ng pangulo kay Department of Tourism secretary Bernadette Romulo-Puyat noong Mayo 4. Sa larawang ipinadala ni Puyat sa media, makikita ang pangulo na nanonood ng pelikulang Unchained Django sa Netflix katabi ang mga kopya ng mga pangunahing broadsheets sa Pilipinas. Ang larawan ay ipinadala kay Puyat sa pamamagitan ng Viber. Ayon sa report ng PhilStar, si Puyat ay nakatanggap ng tawag mula sa pangulo habang nasa kalagitnaan ng isang interview. Tinanong naman ng kalihim ang pangulo dahil limang araw itong hindi nagparamdam sa taumbayan. Ang sagot umano ng pangulo ay: ""Bakit, Sabado naman. Masama ba ang manood ng Netflix?"" Pagkatapos, agad na ipinadala ang kaniyang larawan sa pamamagitan ng Viber. Ang ilang araw na absence ni Duterte sa Malacanang ay nag-iwan ng mga palaisipan kung ano ang ginagawa ng pangulo matapos ang pagbabalik nito mula sa Beijing, China. Ayon naman sa report ng ABS-CBN, habang ang mga gabinete ng pangulo at ang mga opisyal ng Central Bank ay nakikipagtipon sa Nadi, Figi para sa taunang Asian Development Bank (ADB) meeting, si Duterte ay nakikibalita lang mula sa bahay nito sa Davao. ""He was following up on my meeting with the Civil Aeronautics Board (CAB) regarding the carrying capacity of Boracay. He just wants to ensure that his directive was followed,"" paliwanag ni Puyat sa isang panayam. Sa kabila nito, tiniyak naman ni presidential spokesperson Salvador Panelo na abala ang pangulo sa mga paperworks na kailangan nitong harapin. Samantala, binatikos naman ng grupong Gabriela ang limang araw na 'pagpepetiks' umano ng pangulo. ""Anong klaseng presidente itong limang araw na nakapahinga at papetiks-petiks habang ang taumbayan ay 'di magkandaugaga sa pagtaas ng singil sa kuryente, kawalan ng regular na suplay ng tubig, nagtataasang presyo ng bilihin, at iba pang atake sa kabuhayan?,"" pahayag ni Gabriela secretary general Joms Salvador na mababasa sa GMA News."
1,"Noong Abril 5 ay nilagdaan na ni Pangulong Rodrigo Duterte ang Republic Act (RA) 11259 o ang batas na layuning hatiin ang Palawan sa tatlong lalawigan: Palawan del Norte, Palawan del Sur, at Palawan Oriental. Gayunman, dadaan pa ito sa plesibito o botohan ng mga mamamayan upang malaman kung pasado ba ito sa mga Palaweno. Nakatakdang ganapin ang botohan sa Mayo 11, 2020. Si Palawan Governor Jose Chavez Alvarez ang isa sa mga nagsulong ng RA 11259. Naninindigan siyang higit na mapabibilis ang pag-unlad sa lalawigan dahil ang mga mamumuno ay tutuon na lamang sa mas maliliit na teritoryo na paglalaanan ng malalaking budget. Sa ilalim ng RA 11259, hindi pinapayagang tumakbo bilang reelectionist si Gov. Alvarez. Kapag kasi naging positibo ang tugon ng mga Palaweno sa isasagawang plebisito sa 2020 ay magkakaroon ng botohan ng mga opisyal sa Mayo 9, 2022. Kung may mga tagasuporta ang RA 11259, may mga tutol rin sa tuluyang pagkakahati ng lalawigan. Kabilang na rito ang grupong Save Palawan Movement na naninindigang hindi ito ang kagustuhan ng mga Palaweno. Ayon kay Cynthia Sumagaysay-del Rosario, chief social media campaigner ng grupo, ang RA 11259 ay hindi solusyon sa mahinang pamamahala, kor4psiyon, at pang-a4buso sa mga likas na yaman na kasalukuyang nangyayari sa Palawan. Karamihan diumano sa mga tagasuporta ng bagong batas ay mga lokal na opisyal ng lalawigan. Katunayan, isinulong ito sa Kongreso ng tatlong mambabatas mula sa Palawan noong 2016. May mga komento rin ang ilang netizen na mababasa sa Save Palawan Movement-SPM Facebook page. Ayon kay Z Pailaya, ""Wala man lang silang public consultation. Basta na lang silang nagdesisyon. Sana ay may magawa pa."" Tanong naman ni D Tugas, ""Apart from enriching more local officials, ano pa ang ibang benefits nito?"" Pahayag naman ni E Orejas, ""So when we go to Palawan, we will pay three environmental and other fees. It will only discourage the local tourists."" Hindi naman nawalan ng pag-asa si J Seastres at sinabing, ""There is still hope. Vote in the 2020 plebiscite against this law."" Ipinagkibit-balikat naman ni Alvarez ang mga pahayag na mga politiko ang makikinabang sa pagkakahati ng Palawan. Samantala, isinusulong din ng mga lokal na pamahalaan ng Palawan ang paghiwalay ng lalawigan sa Mimapora Region o Region IV-B. Nais nilang magkaroon ng sariling regional center upang hindi na sila dumayo pa sa Calapan, Mindoro na sentro ng rehiyon."
1,"Nitong Huwebes, Abril 11, inilabas ng Pulse Asia Research, Inc. ang resulta ng latest nilang survey para sa senatorial election. Pawang mga reelectionists ang top 3 sa kanilang listahan. Ayon sa resulta ng survey na isinagawa noong Marso 23 hanggang Marso 27, 2019 ay nangunguna sa listahan si Grace Poe na nakakuha ng 72. 6 percent voter preference. Sunod naman si Cynthia Villar na may 63.7 percent at pangatlo si Sonny Angara na may 58.5 percent. Tatlo naman sa mga pambato ni Pangulong Rodrigo Duterte ang nakapasok sa Top 12: sina Bong Go, Bato Dela Rosa, at Francis Tolentino na tumatakbo sa ilalim ng PDP-Laban. Nasa 1,800 katao na may gulang 18 pataas ang respondents sa survey. Kung pagbabatayan ang mga komento sa Pulse Asia Facebook post, marami ang natutuwa sa pagiging number 1 ni Poe. Ayon sa komento ng Facebook user na si L Chu, ""Sobrang deserve mo yan, karapat-dapat ka talaga sa pwestong yan dahil sa 'yong sipag at tiyaga na maglingkod sa mamamayan."" Tinutukoy niya si Poe. ""Consistent pa rin talaga si Senator Poe! No doubt! She will be the no. 1 senator after election!,"" komento naman ni D Cruz. ""Be 'Grace Poe' in this world full of inconsistencies,"" sabi ni C Lovero. May mga negatibong komento naman hinggil sa pagiging no.1 ni Poe. ""Kunwari totoong survey...para lang ipasok si Grace Poe!!!"" komento ni A Bulls. ""Conflict of interest si PoeLse este Poe kasi correct me if I'm wrong kamag-anak niya may-ari o presidente ng Pulse Asia..."" komento ni M Lamponi. May gumamit din ng #TraPoe. Gayunman, may mga tumutul1gsa rin mismo sa survey at sinabing ito ay mind conditioning lamang. May kumuwestiyon din kung bakit walang Facebook survey ang Pulse Asia. May nagrekomenda pa nga na gawin ang survey sa Facebook. ""Sa FB kayo magsurvey para makasali naman kami dito sa HK at iba pang lugar sa labas ng Pinas. (Para) medyo makatotohanan ang resulta, 'di ba?"" komento ni R Rick. Samantala, sa isang press release ay nagpasalamat si Poe sa mga patuloy na sumusuporta sa kaniya. ""Taos-puso ang ating pasasalamat sa patuloy na tiwala ng ating mga kababayan. Ang kampanyang ito ay para sa kanila,"" pahayag ni Poe."
1,"Nagpahayag ng pagtutol ang mga mambabatas mula sa Bicol Region ukol sa provincial bus ban sa Epifanio de los Santos Avenue (EDSA) na nais ipatupad ng Metro Manila Development Authority's (MMDA). Ayon sa report ng Philippine News Agency (PNA), nagsasagawa na ng mga hakbang ang mga kongresista mula sa Albay na sina Rep. Fernando Gonzalez (3rd District), Ako Bicol Rep. Alfredo Garbin, Jr. (Ako Bicol party-list), at Rep. Joey Salceda (2nd District) upang salungatin ang plano ng MMDA. Matatandaan na noong Pebrero ay inianunsiyo ng MMDA na sa Abril ipatutupad ang provincial bus ban sa EDSA. Gayunman, ito ay nausod ng Hunyo. Ang MMDA ay may inilaang terminal sa Valenzuela City kung saan maaaring bumaba ang mga pasahero galing north. Mula roon ay maaari silang sumakay ng bus na pa-Metro Manila ang destinasyon. Ang mga pasaherong magmumula naman sa south ay nasa Santa Rosa, Laguna ang terminal. Sinabi rin ng MMDA na planong ipasara din ang mga provincial bus terminals sa EDSA. Babakuran din ang EDSA maliban sa mga inilaang loading at unloading areas. Para kina Salcedo, Gonzalez, at Garbin, tungkulin ng pamahalaan na mag-adopt ng isang public transportaion system na mahusay, epektibo, at abot-kaya. Iminungkahi nila na ang mga bus, train, at iba pang anyo ng transportasyon ay kailangang manduhan at ioperate ng gobyerno. Ayon sa panayam ng PNA, sinabi ni Garbin na kaya umabot sa milyon ang bilang ng mga pribadong sasakyan na bumibiyahe sa EDSA ay dahil walang public transport na pinamamahalaan ng gobyerno. Sinabi naman ni Salceda, hindi umano sagot ang provincial bus ban sa matinding trapiko sa Metro Manila. Magiging sanhi lamang ito ng matinding gambala at dagdag na gastusin sa mga commuters, lalo na sa mga manggagaling sa malalayong probinsiya. Dagdag pa ni Salcedo, may 2.8 milyong kotse sa NCR versus sa 4,000 provincial buses. Kaya tanong niya: ""Sino kaya nagpapa-traffic?"" Tinatayang nasa 1,500 na mga bus ang bumibiyahe pa-Metro Manila na mula sa South Luzon at 2,500 mula sa North Luzon. Sa mga bus na bumibiyahe mula south, 236 ay galing sa Albay. Samantala, nakipagdiskusyon din si Gonzalez ukol sa isyu kay Catanduanes Rep. Cesar Sarmiento, na naghain din ng resolusyon na hangga't hindi pa nakapaglulunsad ng hearing ukol sa isyung ay huwag munang ilunsad ang nasabing bus ban. Dagdag pa ni Gonzalez, ang bus ban ay hindi katanggap-tanggap at makapagdudulot lamang ng kaguluhan o pagpapahirap sa mga Bikolanong sumasakay ng bus pa-Maynila at sa mga mamamayang mula sa Visayas at Mindanao. Samantala, nagpahayag din suporta si Albay Rep. Edcel Lagman (1st District) sa mga kapuwa niya mambabatas. Binigyang-diin niya na hindi mga provincial bus, lalo na mula Bicol region, ang nagdudulot ng matinding trapiko sa EDSA. Aniya, ang mga bus mula sa probinsiya ay kadalasang dumadating sa Metro Manila nang mas maaga bago ang trapiko sa umaga at umaalis naman sa gabi kapag medyo nawawala na ang trapiko."
1,"Ipinahayag ni Communications Secretary Martin Andanar na kuwalipikado ang broadcast journalist na si Erwin Tulfo na maging press secretary ni Pangulong Rodrigo Duterte. Binanggit niya ito sa inagurasyon ng bagong gawang tanggapan ng Presidential Broadcast Staff-Radio-Television Malacanang (PBS-RTVM). Ayon sa report ng Inquirer, nakikita umano ni Andanar ang kapasidad ni Tulfo na pangunahan ang isang tanggapan ng gobyerno tulad ng Presidential Communications Operations Office (PCOO). Binigyang-diin din niya ang ilang dekadang karanasan ni Tulfo sa larangan ng media. Binanggit din ni Andanar  na nagsimula si Tulfo sa print media bago naging news anchor sa radyo at sa telebisyon. Kahit saan umano ito magpuntang estasyon--ABS-CBN tungong TV5--at maging sa gobyerno ay nakapagtatag na umano si Tulfo ng tiwala ng maraming Pilipino. Isa sa mga patunay na maraming supporters si Tulfo ay ang mahigit sa 1.6 milyong followers ng kaniyang official Facebook page. Sa kabila naman ng naging pahayag, nilinaw ni Andanar na kahit nais niya si Tulfo na maging kasunod niyang press secretary ay wala umanong bagong offer sa kaniya ang pangulo. Gayunman, kung sakali mang may bagong i-offer  ay buong puso niya itong tatanggapin. ""The President has not talked to me about moving to another department or any agency. We all work at the pleasure of the President,"" dagdag pa ni Andanar. Ayon pa sa report, nabanggit na noon ni Pangulong Duterte na si Chief Presidential Legal Counsel at Presidential Spokesperson Salvador Panelo ang nais niyang maging press secretary, at si Andanar bilang consultant. Samantala, may mga espekulasyon na papalitan ni Andanar si Francis Tolentino bilang Presidential Adviser ng pangulo para sa political affairs. Lalo itong umugong dahil nanalong senador si Tolentino nitong midterm election. Malaki umano ang naitulong ng presensiya ni Andanar sa kasagsagan ng pangangampanya ng Partido Demokratiko Pilipino-Lakas ng Bayan para sa midterm election. Dinepensahan noon ng pangulo ang pagiging aktibo ni Andanar sa pagsuporta nito sa kampanya ng kaniyang partido."
